id	filename	md5	size	state
d1a6b8ba-a05a-44cb-ab59-b9fd16a340a0	d1a6b8ba-a05a-44cb-ab59-b9fd16a340a0/nationwidechildrens.org_biospecimen.TCGA-ZS-A9CG.xml	628741ab7edf3cc26d7dd58de5b6ffa1	52259	validated
d2b31d5f-0758-49f9-9898-edcb3968e3a8	d2b31d5f-0758-49f9-9898-edcb3968e3a8/nationwidechildrens.org_biospecimen.TCGA-ED-A66Y.xml	e017997183fca15255fed7467ed3bbff	53955	validated
d3cea365-576a-490d-ac04-9c2ddb4af5cc	d3cea365-576a-490d-ac04-9c2ddb4af5cc/nationwidechildrens.org_biospecimen.TCGA-BC-A10X.xml	13513545c28ab8fc9a5ca3022a8383d3	77824	validated
d54c5688-e227-4dab-b0a1-589d6fd23295	d54c5688-e227-4dab-b0a1-589d6fd23295/nationwidechildrens.org_biospecimen.TCGA-CC-A3MB.xml	f7454fe4aa95c64bb80572cdd499cffc	58883	validated
d584c0a8-139c-415b-9e28-769b93661146	d584c0a8-139c-415b-9e28-769b93661146/nationwidechildrens.org_biospecimen.TCGA-DD-A39V.xml	90f3fe4e6c9278330f616ee5681973a9	72532	validated
d7964837-61cd-472c-8948-fa12d33ad066	d7964837-61cd-472c-8948-fa12d33ad066/nationwidechildrens.org_biospecimen.TCGA-G3-A25T.xml	f600b9dfb1e0cd4c3c3c80ab3c8d401c	57246	validated
d7e0e8bb-b8dd-49ff-a744-8c8f6d6181f9	d7e0e8bb-b8dd-49ff-a744-8c8f6d6181f9/nationwidechildrens.org_biospecimen.TCGA-DD-AACE.xml	384b173961d4077389a8de1b9092e27a	41519	validated
d7e560ac-2f32-4588-89f6-21f304462779	d7e560ac-2f32-4588-89f6-21f304462779/nationwidechildrens.org_biospecimen.TCGA-RG-A7D4.xml	cc6d0f49ea8496362d31fdd2ac10f506	53956	validated
d83f0480-b803-43a6-8394-bc4044940f4e	d83f0480-b803-43a6-8394-bc4044940f4e/nationwidechildrens.org_biospecimen.TCGA-G3-A7M6.xml	6e7d6e38195ca3eace12c50ec91e2abd	53957	validated
db5eafda-b5e7-4342-af63-8da53faf2cc0	db5eafda-b5e7-4342-af63-8da53faf2cc0/nationwidechildrens.org_biospecimen.TCGA-DD-AACC.xml	92040474fdef5aba57284c18c604bab0	41520	validated
de4d6987-fb32-4674-b098-1f7159a4346e	de4d6987-fb32-4674-b098-1f7159a4346e/nationwidechildrens.org_biospecimen.TCGA-DD-AAD2.xml	cc2a5bde3e5e399163415748079c489b	41520	validated
e36d5126-dcca-4f90-b4ff-a5e38d4d49e1	e36d5126-dcca-4f90-b4ff-a5e38d4d49e1/nationwidechildrens.org_biospecimen.TCGA-BC-A10Y.xml	d44aebdf20a5207188415e072e4f5412	75362	validated
e435e6df-896b-43b0-865e-6e4047f57f82	e435e6df-896b-43b0-865e-6e4047f57f82/nationwidechildrens.org_biospecimen.TCGA-2Y-A9GZ.xml	637105377e9bdcb8b140d669cd8eaa4c	52263	validated
e8236227-8764-4643-92d1-f64bdfef5ec1	e8236227-8764-4643-92d1-f64bdfef5ec1/nationwidechildrens.org_biospecimen.TCGA-UB-A7MD.xml	9cb301e4f999e12821a66f95a5526e31	53957	validated
e8603aab-f189-447e-a6cd-e26f2f4c81e2	e8603aab-f189-447e-a6cd-e26f2f4c81e2/nationwidechildrens.org_biospecimen.TCGA-G3-A25Z.xml	be56814c690c7bc1ec515c297b1f90ea	63841	validated
eb1be078-2de9-43c1-8993-fd58cd906c65	eb1be078-2de9-43c1-8993-fd58cd906c65/nationwidechildrens.org_biospecimen.TCGA-DD-AACD.xml	270ee9d19b745c96be47dc785998183e	41520	validated
ebdf7ef2-943d-4958-a18a-de04570c143f	ebdf7ef2-943d-4958-a18a-de04570c143f/nationwidechildrens.org_biospecimen.TCGA-ZP-A9D4.xml	af90bda7fb3d8fcec2ae0812f31fae67	52262	validated
f019dd96-72d7-4be4-8af4-92db08919508	f019dd96-72d7-4be4-8af4-92db08919508/nationwidechildrens.org_biospecimen.TCGA-FV-A23B.xml	2e8c6eb9ba4b3a1505ad147ad3d854ef	72569	validated
f09cbe49-6b56-4e20-9684-e06ad68202b5	f09cbe49-6b56-4e20-9684-e06ad68202b5/nationwidechildrens.org_biospecimen.TCGA-CC-A7IE.xml	4a3309e4dcc3b8771e5993654a010ace	52234	validated
f14697df-1cf5-4f4d-a356-ad94c0a15abe	f14697df-1cf5-4f4d-a356-ad94c0a15abe/nationwidechildrens.org_biospecimen.TCGA-CC-A9FV.xml	eabe75642106a05866e5ade59a3921a2	52259	validated
f613ffde-947a-42c5-9113-58662f1f0c76	f613ffde-947a-42c5-9113-58662f1f0c76/nationwidechildrens.org_biospecimen.TCGA-DD-A115.xml	26a624fdeb3f533defa6ea363a87ea41	88212	validated
f74bd49a-d0f8-42b4-98de-db3a5a08d049	f74bd49a-d0f8-42b4-98de-db3a5a08d049/nationwidechildrens.org_biospecimen.TCGA-ES-A2HS.xml	15fb90ce019a00ff455bf1b9506377c4	64356	validated
f97b80df-c313-4837-b55a-6283a46eb512	f97b80df-c313-4837-b55a-6283a46eb512/nationwidechildrens.org_biospecimen.TCGA-DD-AACL.xml	11f47d8c92347f41865dbeff845af5b3	41523	validated
fa0b06b5-34e6-463d-991e-da009bb4beb2	fa0b06b5-34e6-463d-991e-da009bb4beb2/nationwidechildrens.org_biospecimen.TCGA-5C-A9VH.xml	34051461240aa6ed13337816ce922083	52259	validated
fa29cdbb-d85e-4696-8740-1d7bdf5c5583	fa29cdbb-d85e-4696-8740-1d7bdf5c5583/nationwidechildrens.org_biospecimen.TCGA-DD-AACQ.xml	60175bb2517901b058dcf5b3b50d40c4	41519	validated
fb7af5fd-0b21-4551-a116-cb23a3cf4464	fb7af5fd-0b21-4551-a116-cb23a3cf4464/nationwidechildrens.org_biospecimen.TCGA-DD-A3A8.xml	7cf65090db8f92d0b1fbc367aa7eab3f	69906	validated
fb9303e1-fd8c-4e68-84a2-da14ff7c90ad	fb9303e1-fd8c-4e68-84a2-da14ff7c90ad/nationwidechildrens.org_biospecimen.TCGA-DD-A118.xml	fffb26b289a98e4fdeee567c894cc8a9	72551	validated
fd1b420a-0746-4ddb-8442-2ab41c7794aa	fd1b420a-0746-4ddb-8442-2ab41c7794aa/nationwidechildrens.org_biospecimen.TCGA-DD-AACT.xml	990dbf1f3aebb1dd760001d2f2d28942	41521	validated
ff17109c-7482-4bc5-aa01-3989a22d00c6	ff17109c-7482-4bc5-aa01-3989a22d00c6/nationwidechildrens.org_biospecimen.TCGA-BD-A3ER.xml	0edf0518f48dea9a1d4ccaf1245299a5	61602	validated
008dd778-2c61-4b90-999a-7150ac25eac2	008dd778-2c61-4b90-999a-7150ac25eac2/nationwidechildrens.org_biospecimen.TCGA-DD-A4NR.xml	28e9019609801f7580a97b9b1dcdec2f	75621	validated
05897e12-4812-48c5-8604-a8b38c08360c	05897e12-4812-48c5-8604-a8b38c08360c/nationwidechildrens.org_biospecimen.TCGA-UB-A7MC.xml	d1e73c6209061c9955b9b9cb2eab7f8b	53953	validated
05d2d695-cdad-42a6-a8c0-c6b82bad3db6	05d2d695-cdad-42a6-a8c0-c6b82bad3db6/nationwidechildrens.org_biospecimen.TCGA-ED-A8O5.xml	c7f4df94e61bde20f2c07e5ebf509b0f	53938	validated
07707850-ce65-4f48-9268-47d6b48a8ae2	07707850-ce65-4f48-9268-47d6b48a8ae2/nationwidechildrens.org_biospecimen.TCGA-DD-A3A1.xml	708daf52609d3a0540a05a21b026dfcf	72532	validated
07c21c5a-0de0-467c-a60a-81e03db5702c	07c21c5a-0de0-467c-a60a-81e03db5702c/nationwidechildrens.org_biospecimen.TCGA-DD-A73A.xml	2b7e1b861a73a2b702ff51ee09396c5b	52459	validated
08b5366e-bf95-49d0-b01f-21258bb2b179	08b5366e-bf95-49d0-b01f-21258bb2b179/nationwidechildrens.org_biospecimen.TCGA-KR-A7K2.xml	e18c111093b3bb92d98be11545a39497	57218	validated
0a8d8990-0915-4c43-9202-c848d7faf193	0a8d8990-0915-4c43-9202-c848d7faf193/nationwidechildrens.org_biospecimen.TCGA-DD-A3A4.xml	308ca50da2723ca79cb9cd902054a3d4	69907	validated
0bb7bc1e-9a76-434b-8de4-5d1542ccc963	0bb7bc1e-9a76-434b-8de4-5d1542ccc963/nationwidechildrens.org_biospecimen.TCGA-RC-A7SH.xml	926249602d52bc51da6c55a12da24892	52261	validated
0e23b929-35e3-446b-9c7b-5ab72bf314e6	0e23b929-35e3-446b-9c7b-5ab72bf314e6/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H8.xml	c3f60fb6d31a10327e7c59ad3d271203	52261	validated
123dea41-96fa-4f7a-b6fc-e910132a0974	123dea41-96fa-4f7a-b6fc-e910132a0974/nationwidechildrens.org_biospecimen.TCGA-DD-AAD5.xml	f0c873b29d5b36dc66fd5a0e165acd27	41518	validated
127d350a-28c4-4612-b363-5f693ab49517	127d350a-28c4-4612-b363-5f693ab49517/nationwidechildrens.org_biospecimen.TCGA-DD-AAE7.xml	eaa970c6bdb9166787d90a2c270b4b65	41517	validated
12e4633f-36c1-433b-8991-0a8462f92b26	12e4633f-36c1-433b-8991-0a8462f92b26/nationwidechildrens.org_biospecimen.TCGA-DD-AADY.xml	1f499a63f39b16777405fdd62ef03e2f	41519	validated
15e1bbde-dbdd-4b37-ade0-acd8e0bd0243	15e1bbde-dbdd-4b37-ade0-acd8e0bd0243/nationwidechildrens.org_biospecimen.TCGA-BC-4073.xml	a6f02f3f609a5891945dd8f9f3802ddc	65167	validated
160a0bd8-51a1-4f2e-b037-ab0f3f365479	160a0bd8-51a1-4f2e-b037-ab0f3f365479/nationwidechildrens.org_biospecimen.TCGA-WQ-A9G7.xml	e7017f070224e03eb8048cf00f7a3a70	53907	validated
1a925e65-3348-4bed-a709-ce8b7cd52ef5	1a925e65-3348-4bed-a709-ce8b7cd52ef5/nationwidechildrens.org_biospecimen.TCGA-BC-A69I.xml	198a98f4fce01ee41b37ce287467d6f2	53954	validated
1bda3bc7-df79-4d4d-8ec8-56a2a3c49ed7	1bda3bc7-df79-4d4d-8ec8-56a2a3c49ed7/nationwidechildrens.org_biospecimen.TCGA-CC-A7IL.xml	111ec35a710d13e6d826e22bc55434c4	53955	validated
1d0d6fc0-9df3-412c-9eda-74d09aa68d2d	1d0d6fc0-9df3-412c-9eda-74d09aa68d2d/nationwidechildrens.org_biospecimen.TCGA-G3-A3CK.xml	cb9509751d9171a930944066b50341f4	61347	validated
1fce8cfe-2245-453c-af05-2d3cc6da9a76	1fce8cfe-2245-453c-af05-2d3cc6da9a76/nationwidechildrens.org_biospecimen.TCGA-MI-A75G.xml	7656899e490e9fece09a26bf78969d60	52296	validated
204a0e7c-3310-4f08-be73-6647f6da781e	204a0e7c-3310-4f08-be73-6647f6da781e/nationwidechildrens.org_biospecimen.TCGA-CC-A8HS.xml	28fac6770735da72aa3d0f081537b66e	53870	validated
232c42fa-f077-4245-9b7a-e60951515ab4	232c42fa-f077-4245-9b7a-e60951515ab4/nationwidechildrens.org_biospecimen.TCGA-DD-AACS.xml	f063c82f4d984b4e2bddb2df46be62c0	41519	validated
28406016-ef07-490e-a66b-de6029ac6b64	28406016-ef07-490e-a66b-de6029ac6b64/nationwidechildrens.org_biospecimen.TCGA-DD-AADK.xml	6ceb63a00e12ca0e681c1476721e6a92	41519	validated
28a41c14-9c75-4017-992f-137a242d17fe	28a41c14-9c75-4017-992f-137a242d17fe/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H1.xml	8058fdf4819cc619246642d7a6ff89ea	52262	validated
29e40d8b-4cd9-4c2a-b895-7741a1e05c75	29e40d8b-4cd9-4c2a-b895-7741a1e05c75/nationwidechildrens.org_biospecimen.TCGA-DD-AACV.xml	6fe03e3ffe63fa6d1f689986b81ac1e0	41519	validated
2bdfe9df-2c0b-4051-808e-258dcd5aa160	2bdfe9df-2c0b-4051-808e-258dcd5aa160/nationwidechildrens.org_biospecimen.TCGA-DD-A4NS.xml	c3bdb8cd492cc280d1a3abf57d5106a5	75619	validated
2bee57d7-33fd-4859-b3f5-97c68c53ce1a	2bee57d7-33fd-4859-b3f5-97c68c53ce1a/nationwidechildrens.org_biospecimen.TCGA-O8-A75V.xml	4c629a8aa28051903da057a679b80a35	53955	validated
2d3cf39c-8494-4f1d-b2bf-0555360197f9	2d3cf39c-8494-4f1d-b2bf-0555360197f9/nationwidechildrens.org_biospecimen.TCGA-MI-A75C.xml	3ec93d09cc1a9b7d8ebd2172ada92c25	52296	validated
2e3c2e47-01b2-4756-8470-e06aeeee9c3a	2e3c2e47-01b2-4756-8470-e06aeeee9c3a/nationwidechildrens.org_biospecimen.TCGA-MI-A75H.xml	704df80eb1e7ab17486ded6600155d4d	52297	validated
2feeaf4d-c3b2-41d3-b6b9-5e5849de665c	2feeaf4d-c3b2-41d3-b6b9-5e5849de665c/nationwidechildrens.org_biospecimen.TCGA-DD-AAE0.xml	4e21a8f5b1d2007c202e737bb376d007	41520	validated
2ff185ef-5640-40dd-a9e6-1163eb4fede7	2ff185ef-5640-40dd-a9e6-1163eb4fede7/nationwidechildrens.org_biospecimen.TCGA-ZS-A9CF.xml	852f912824272684824539359c6ecddc	84395	validated
327d66fb-b5bf-4278-a101-2f24943f351c	327d66fb-b5bf-4278-a101-2f24943f351c/nationwidechildrens.org_biospecimen.TCGA-DD-AAC8.xml	93f86c23bf8d2864da1ac1b9a1b2a1f8	41520	validated
32ac5cff-26b0-4bdc-98bd-32b4b9ef927f	32ac5cff-26b0-4bdc-98bd-32b4b9ef927f/nationwidechildrens.org_biospecimen.TCGA-CC-A8HT.xml	19bc3b250d21a23aad389df44295ec40	53870	validated
39fe018f-25de-4df1-9049-28d6daccf81b	39fe018f-25de-4df1-9049-28d6daccf81b/nationwidechildrens.org_biospecimen.TCGA-DD-A4NP.xml	84feeda71356199b6872ca24b3bb2dea	75619	validated
3a531bc7-7258-4bcb-bfa7-aef6f6c9ebb9	3a531bc7-7258-4bcb-bfa7-aef6f6c9ebb9/nationwidechildrens.org_biospecimen.TCGA-DD-A11C.xml	d8d76e06807fecde2c0334c1d008716f	75362	validated
3c431ab7-2c87-4ef0-b8c8-17192dbc359d	3c431ab7-2c87-4ef0-b8c8-17192dbc359d/nationwidechildrens.org_biospecimen.TCGA-LG-A9QC.xml	d684b375f2d6e040a684bae817b94c69	52258	validated
3ccc5a3a-6682-4524-ac5d-d496a56a62ad	3ccc5a3a-6682-4524-ac5d-d496a56a62ad/nationwidechildrens.org_biospecimen.TCGA-DD-A73B.xml	d4c58231543d8d10b4a05cf753166480	54119	validated
3d925062-584e-4e74-bcd9-78c3a1a3df6f	3d925062-584e-4e74-bcd9-78c3a1a3df6f/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H2.xml	81bd91d492a06f871aa025eeb0164faa	52263	validated
43180801-8fa6-413a-9c10-89e1b0d293ed	43180801-8fa6-413a-9c10-89e1b0d293ed/nationwidechildrens.org_biospecimen.TCGA-CC-5261.xml	1e7923272882658ab137ada15f396dc9	59003	validated
43d58699-5eb5-439a-ad2a-f6df46edc393	43d58699-5eb5-439a-ad2a-f6df46edc393/nationwidechildrens.org_biospecimen.TCGA-DD-AACJ.xml	ac21cf56912a017bf8fa710069deb3ed	41520	validated
4538ea0c-d661-4a5f-bbcf-878ab6289e22	4538ea0c-d661-4a5f-bbcf-878ab6289e22/nationwidechildrens.org_biospecimen.TCGA-DD-A119.xml	fb1bf498700e8b3eed4f780e43038472	103612	validated
46304405-4c97-4597-81cd-630c276bab8a	46304405-4c97-4597-81cd-630c276bab8a/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H9.xml	15bcb4086ee5a8ad2a26f1fbbb6b43c7	52259	validated
47353e22-c02d-43af-ae71-cbd5becb844d	47353e22-c02d-43af-ae71-cbd5becb844d/nationwidechildrens.org_biospecimen.TCGA-G3-A5SK.xml	442fb2c6de93d5f4a56924c1748ec189	58880	validated
4762076f-01b7-4804-847e-b5dd65f56dc0	4762076f-01b7-4804-847e-b5dd65f56dc0/nationwidechildrens.org_biospecimen.TCGA-EP-A3JL.xml	3cce06f3ee43c7cce805a885a4f43d06	58880	validated
48780512-1e9e-4145-b283-e982c4835e0e	48780512-1e9e-4145-b283-e982c4835e0e/nationwidechildrens.org_biospecimen.TCGA-DD-AADO.xml	c48029114345d259f2eaf56416809f7b	41517	validated
4a0faaae-8085-4695-a59d-46fadc766d7a	4a0faaae-8085-4695-a59d-46fadc766d7a/nationwidechildrens.org_biospecimen.TCGA-G3-A5SI.xml	80b2b7d2b0ecd973478234288be99889	57222	validated
4a3d129a-dc90-4b14-a12b-f07b85b4c01f	4a3d129a-dc90-4b14-a12b-f07b85b4c01f/nationwidechildrens.org_biospecimen.TCGA-BW-A5NQ.xml	d9c2cfd00335fb4d3caced3b932dd9b3	58882	validated
4b1fbc77-5242-4e15-b623-db5b21f56eda	4b1fbc77-5242-4e15-b623-db5b21f56eda/nationwidechildrens.org_biospecimen.TCGA-ED-A7XP.xml	a5a676915f070cd7e83b84e5fcf53dc5	53956	validated
4d65ecd6-7eec-4ee5-83f9-c3b9342e0a83	4d65ecd6-7eec-4ee5-83f9-c3b9342e0a83/nationwidechildrens.org_biospecimen.TCGA-G3-AAV6.xml	db7e87d5148f4026eb4d370d66988af2	52260	validated
4e122648-a640-4d53-839a-aba5424346e4	4e122648-a640-4d53-839a-aba5424346e4/nationwidechildrens.org_biospecimen.TCGA-DD-AAW1.xml	d0b988e93b7bf8b1907b3ff3a9bccac2	41521	validated
536d936c-18f4-4aa1-b6a4-93387d2407d5	536d936c-18f4-4aa1-b6a4-93387d2407d5/nationwidechildrens.org_biospecimen.TCGA-DD-AADF.xml	35d4fbef0e5d0249678d14da3871f1c6	41519	validated
56212da9-a4ca-4d64-a47d-633d4ffd5685	56212da9-a4ca-4d64-a47d-633d4ffd5685/nationwidechildrens.org_biospecimen.TCGA-DD-AAW0.xml	06df42942fdda30526a6a9ecd0152c4c	41526	validated
5878e312-0c0d-4a06-b3fa-fc9fc7596c3b	5878e312-0c0d-4a06-b3fa-fc9fc7596c3b/nationwidechildrens.org_biospecimen.TCGA-DD-A4NJ.xml	4fd665476281a4924d135bd24432cf8b	82733	validated
5a11daf0-7f73-44fa-8e47-b2b765b7f648	5a11daf0-7f73-44fa-8e47-b2b765b7f648/nationwidechildrens.org_biospecimen.TCGA-DD-AAVU.xml	9df0791a095640a20abcf8eff039fc72	41526	validated
5c8fa5ab-22e5-4f4f-b1c4-62f922b4ba54	5c8fa5ab-22e5-4f4f-b1c4-62f922b4ba54/nationwidechildrens.org_biospecimen.TCGA-ZS-A9CD.xml	8779c8edd2a94ecc500bafa78a6c40bd	52261	validated
5f5347cf-ae68-48b0-aba1-6d0ebe8b3995	5f5347cf-ae68-48b0-aba1-6d0ebe8b3995/nationwidechildrens.org_biospecimen.TCGA-DD-AAC9.xml	725dc4db330a7e756503e57d9975741c	41520	validated
5f70b283-c527-4be5-b946-85fdfee9cecc	5f70b283-c527-4be5-b946-85fdfee9cecc/nationwidechildrens.org_biospecimen.TCGA-CC-5258.xml	5086fe5df9abc5394c908339031a1a0f	58998	validated
5f9638f9-de84-4774-b0f9-37ac31d64442	5f9638f9-de84-4774-b0f9-37ac31d64442/nationwidechildrens.org_biospecimen.TCGA-CC-A7IF.xml	a98b30dcd57824941f4c3d129c8ce052	53955	validated
6383248f-42a3-42e2-942e-b512323111f0	6383248f-42a3-42e2-942e-b512323111f0/nationwidechildrens.org_biospecimen.TCGA-BC-A10Q.xml	b72aad432878456e0f38334c8687bb36	80283	validated
69176e54-d6c8-443b-9530-00e01af34814	69176e54-d6c8-443b-9530-00e01af34814/nationwidechildrens.org_biospecimen.TCGA-G3-A5SJ.xml	f7a226d97285e75760e65bc791444171	58878	validated
6a917d8f-0b76-4d3d-ba91-c4d697f2875a	6a917d8f-0b76-4d3d-ba91-c4d697f2875a/nationwidechildrens.org_biospecimen.TCGA-DD-AADA.xml	62ec580188ac63ddd2a3e55fbca1b1ee	41519	validated
6c1cc399-4084-49ee-964d-754009caca4c	6c1cc399-4084-49ee-964d-754009caca4c/nationwidechildrens.org_biospecimen.TCGA-ED-A7XO.xml	51097bb8c70de3a0e29ca613d2e2b81e	53957	validated
6ce0fa3a-1ea5-4baf-820c-1efd43892973	6ce0fa3a-1ea5-4baf-820c-1efd43892973/nationwidechildrens.org_biospecimen.TCGA-DD-A4ND.xml	71ba14332c5db5951b5579f56f5c3488	61785	validated
6d346f4e-ab01-4d1f-9f56-1a3c60292dea	6d346f4e-ab01-4d1f-9f56-1a3c60292dea/nationwidechildrens.org_biospecimen.TCGA-DD-AACW.xml	57638b2eb708a51c05fba419a83c53af	41519	validated
6f1f5b83-5fb8-470a-8e49-983ddbae39ba	6f1f5b83-5fb8-470a-8e49-983ddbae39ba/nationwidechildrens.org_biospecimen.TCGA-EP-A2KA.xml	b4470bedd7599b7e42c76c8eb3afe064	58883	validated
6f285451-2595-4126-9242-c45ab3d32ac3	6f285451-2595-4126-9242-c45ab3d32ac3/nationwidechildrens.org_biospecimen.TCGA-BC-A216.xml	7601c29f71154c3f0d566b0e6cbeb749	72570	validated
70920f33-bdbf-429a-acbc-aa2227bef98e	70920f33-bdbf-429a-acbc-aa2227bef98e/nationwidechildrens.org_biospecimen.TCGA-DD-A1EE.xml	6c0dc1717eed1d5489d14f0e23f6f8b6	95882	validated
70b54c25-e6b9-4752-8223-ba9f1aad0742	70b54c25-e6b9-4752-8223-ba9f1aad0742/nationwidechildrens.org_biospecimen.TCGA-DD-AAE4.xml	6be6c8ec929cb2a0bdffddfaedaa7cae	41519	validated
7144e6dd-7bf2-40cc-965a-12c6a14a89d6	7144e6dd-7bf2-40cc-965a-12c6a14a89d6/nationwidechildrens.org_biospecimen.TCGA-DD-AACO.xml	d49b5dc0c2a933d8717a9d058a9e40c3	41520	validated
71ece9f0-e380-45b4-b536-20cb47248b12	71ece9f0-e380-45b4-b536-20cb47248b12/nationwidechildrens.org_biospecimen.TCGA-DD-AAEI.xml	2bee051e68d3787960afa7a019ebb12f	41524	validated
72fe4c9d-9721-4a34-898e-5f42722df180	72fe4c9d-9721-4a34-898e-5f42722df180/nationwidechildrens.org_biospecimen.TCGA-GJ-A6C0.xml	d7aa309c5008a898aa466eb8e249e6f9	75618	validated
7572ee7a-955e-4f13-adab-f01492d4069a	7572ee7a-955e-4f13-adab-f01492d4069a/nationwidechildrens.org_biospecimen.TCGA-BC-A3KG.xml	cb968a47fc4e8aa60409c84ed14e8309	58882	validated
77214b6b-a615-4a00-ae22-302ddaced081	77214b6b-a615-4a00-ae22-302ddaced081/nationwidechildrens.org_biospecimen.TCGA-DD-AACY.xml	02545f599863fa3d52a3867e7d96d5c2	41519	validated
7d3495a4-77c1-4519-9b4b-a75e4194a63a	7d3495a4-77c1-4519-9b4b-a75e4194a63a/nationwidechildrens.org_biospecimen.TCGA-KR-A7K8.xml	04d1692422cfeb6fcadfe2558ea2ef06	52136	validated
7d675250-5cc5-4770-befa-01cbe06fa5d6	7d675250-5cc5-4770-befa-01cbe06fa5d6/nationwidechildrens.org_biospecimen.TCGA-3K-AAZ8.xml	b6ff0cec5fa3c55bce4f196aaa90b839	52101	validated
7dea38f3-adda-4820-8b1c-786c13bd9da4	7dea38f3-adda-4820-8b1c-786c13bd9da4/nationwidechildrens.org_biospecimen.TCGA-BC-A10S.xml	836738b59ccb9b2e609507f179c2ce93	72270	validated
7f294c2b-1f92-4858-b9ca-8a6bf3d30f57	7f294c2b-1f92-4858-b9ca-8a6bf3d30f57/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H6.xml	d2ad184a493eb341d6a657afabd262b4	52262	validated
81dc2ad9-6098-49ab-ba98-5673193aa35b	81dc2ad9-6098-49ab-ba98-5673193aa35b/nationwidechildrens.org_biospecimen.TCGA-DD-A1EA.xml	5703f6281c1ef5c43d635f01dcb12771	57246	validated
820f8837-3d4d-4be3-9827-9721b952c879	820f8837-3d4d-4be3-9827-9721b952c879/nationwidechildrens.org_biospecimen.TCGA-BD-A2L6.xml	25af181b336bc73570279fd8d8817ef6	72352	validated
85c0adb6-44bd-427f-90db-88d0b9849012	85c0adb6-44bd-427f-90db-88d0b9849012/nationwidechildrens.org_biospecimen.TCGA-DD-AAVS.xml	c98d9431173cb4b6b81ea1e70cda7be7	41526	validated
86723d21-6474-487f-aa29-03df7fcfc3f0	86723d21-6474-487f-aa29-03df7fcfc3f0/nationwidechildrens.org_biospecimen.TCGA-RC-A7SB.xml	2c135edf17f11685664ea865eebbe6be	52300	validated
86ce033f-1fdf-42b6-a87a-c3dd08bd16fd	86ce033f-1fdf-42b6-a87a-c3dd08bd16fd/nationwidechildrens.org_biospecimen.TCGA-G3-A25X.xml	bc2d9c8438e3d1d5542c12f84924af47	69478	validated
884da1b7-b952-41a5-a66f-c01fcca98a40	884da1b7-b952-41a5-a66f-c01fcca98a40/nationwidechildrens.org_biospecimen.TCGA-CC-A8HV.xml	d216be296039800fd920333131a422f7	56333	validated
896c28d1-0c33-4d96-9a11-d37bfb07091c	896c28d1-0c33-4d96-9a11-d37bfb07091c/nationwidechildrens.org_biospecimen.TCGA-EP-A2KC.xml	6d4a6ceddb5c391870321eff54256a64	58880	validated
92a86d4c-68a0-46d7-b0a7-137e00649006	92a86d4c-68a0-46d7-b0a7-137e00649006/nationwidechildrens.org_biospecimen.TCGA-G3-A7M7.xml	a06f7ee5b413eee30dc18a172f798e5b	53957	validated
94b03fc0-bb09-48a9-8ef9-32346b62346b	94b03fc0-bb09-48a9-8ef9-32346b62346b/nationwidechildrens.org_biospecimen.TCGA-DD-AADU.xml	f9bc88ad17be3f7094adaae29ed7569f	41518	validated
9acc4b3e-357c-4936-b8c4-45cccc18a51f	9acc4b3e-357c-4936-b8c4-45cccc18a51f/nationwidechildrens.org_biospecimen.TCGA-BW-A5NP.xml	a2ceb4b0fec372b3087430acbda6b204	58884	validated
9dd688cb-1add-426f-b59c-3f4e0645878c	9dd688cb-1add-426f-b59c-3f4e0645878c/nationwidechildrens.org_biospecimen.TCGA-BC-A10T.xml	9ab449fb3a6b28c1d8a96117697d3e13	80287	validated
9e127a04-07a1-4464-a84d-020c8c0f54d4	9e127a04-07a1-4464-a84d-020c8c0f54d4/nationwidechildrens.org_biospecimen.TCGA-2Y-A9H0.xml	7dfa5184c81667f531d2696da2db3a8f	52262	validated
9e8802c9-f3d2-4fc8-802d-f0734f21dc77	9e8802c9-f3d2-4fc8-802d-f0734f21dc77/nationwidechildrens.org_biospecimen.TCGA-DD-AAVW.xml	4db90c64c24e32de46ac555fcfd5a3ea	41526	validated
9fab3374-8a9d-477e-a0cc-8bffdb7db488	9fab3374-8a9d-477e-a0cc-8bffdb7db488/nationwidechildrens.org_biospecimen.TCGA-DD-AAVX.xml	61ef7d694607dcc8188b0aac1913248c	41526	validated
a167f4bd-e0f3-4f54-ad5d-c1ea5f54c3a8	a167f4bd-e0f3-4f54-ad5d-c1ea5f54c3a8/nationwidechildrens.org_biospecimen.TCGA-DD-A73F.xml	079252a1ee873f341c61f0bf8d2b7257	53959	validated
a666f7a8-a3de-427d-a1b5-e9a733c8cf78	a666f7a8-a3de-427d-a1b5-e9a733c8cf78/nationwidechildrens.org_biospecimen.TCGA-EP-A12J.xml	0b0fa65b59542b98e870da750db9fe5e	96384	validated
a6746f6b-d432-496b-96a0-4b749f712541	a6746f6b-d432-496b-96a0-4b749f712541/nationwidechildrens.org_biospecimen.TCGA-DD-A4NV.xml	7993469632f8f0ad3682c2dec482db5d	73959	validated
